word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
drainlayer	2	1	1	2	2	2	1	1	1	1	1	1	1	0.13611223309590684	-0.08679447438646665	-0.014759320007434018	0.03661020834304218	0.0507020674491431	0.11255891411631799	-0.15674613442691487	-0.25615035777853623	-0.4364565764237549	-0.3597760964373075	-0.4480649958323236	-0.3631155894661872	-0.24892752466696164
drainman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2520426691663198	-0.31401702064241044	-0.4102531280459798	-0.568415044312621	-0.6107798672090373	-0.6406980489537895	-0.644006799405116	-0.730983567609482	-0.6715430476174856	-0.7106730653666209	-0.6257745411435252	-0.5388944409710389	-0.5207853177534273
draughtsman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3364514082938561	-0.45322104361134075	-0.5289401748273913	-0.61600637824648	-0.6162171689042351	-0.7408936465656829	-0.7848279414899167	-0.8301827648502	-0.9747790610330499	-0.9574706996263725	-0.9373049378818725	-0.8678381695830854	-0.8525926036858822
dredgemaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5154628433358712	-0.5649372641851818	-0.6632872820633455	-0.6072005778113344	-0.518426061497925	-0.5238743585108481	-0.6085844380286052	-0.5918551279670632	-0.676682027992736	-0.8048588266374432	-0.47029624674811	-0.3378658424814408	-0.284135608333185
drencher	1	1	1	1	1	2	1	1	1	1	1	2	2	-0.29285663183662775	-0.23643774694506153	-0.16014585772794032	-0.1745134265023976	-0.0782272997800779	0.10505174132766643	-0.04839522795515304	-0.175258896870425	-0.31335319510565396	-0.3042029331612599	-0.16869376858747398	0.2574157597419652	0.31620433927938074
drier	1	1	1	1	1	1	2	1	1	1	1	1	1	-0.4386832033566749	-0.42964754227636187	-0.3122230429463585	-0.2938256788749074	-0.17914658524485297	-0.0429623658531226	0.019931199012386616	-0.18872919275755493	-0.22744024655354972	-0.3521812015995986	-0.3171903034540416	-0.17201734983381528	-0.26303482388630894
driftman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3267821359394879	-0.2896807648930215	-0.3436512821952037	-0.38227663852195115	-0.3972011776783401	-0.37999153641865324	-0.4512589353583868	-0.5645086151769556	-0.7673475520944513	-0.6257817338902165	-0.45384601685475223	-0.11861388273342663	-0.26997092030691305
driver	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3158602031051901	-0.2950751958955089	-0.36941817390938825	-0.26826753802472914	-0.203628729592902	-0.0662851052984268	-0.18682933821360315	-0.15802621371809009	-0.4356162599840938	-0.20292186479940477	-0.16903236182208825	-0.07363713215434342	-0.016282993973542326
drosser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21479495549307978	-0.22140695452284626	-0.1649901376463188	-0.19794877406505693	-0.3570672382318725	-0.15310977674868562	-0.1539518059067778	-0.27832953102173974	-0.24117211414179188	-0.2664592255188156	-0.2964357630602312	-0.4707750072146831	-0.22593354242653219
drycleaner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26634231980997464	-0.2626061197920995	-0.29776750099735383	-0.28843315440461187	-0.17309248152081036	-0.1181816901104906	-0.15973948367757912	-0.23837722201278555	-0.3194512241971632	-0.4106803600675597	-0.38600918655921246	-0.2913699401405497	-0.11021643407816396
drywaller	2	1	2	1	1	1	1	1	1	1	1	1	1	0.007782300511539587	-0.05222869114894675	0.03456993546055423	-0.03236284027266116	-0.12839104384190494	-0.16417056456381976	-0.28654326289802556	-0.4312073768629722	-0.5268553211492433	-0.39239266168680426	-0.54215831121846	-0.485389892561121	-0.49240887042677334
dulser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16695262421731838	-0.15451356839233255	-0.19386208435097266	-0.15168831555899218	-0.14582699123962561	-0.013792786879469054	-0.08714278617873644	-0.26987967366722787	-0.24693902443989676	-0.2774550876307472	-0.2345253951915961	-0.11887546127248225	-0.21664452741812754
dumper	2	1	1	1	1	1	1	1	1	1	1	1	1	0.030867305550138113	-0.04259756667048524	-0.05484364350321022	-0.08845881990760167	-0.1808021642597017	-0.3251356888092109	-0.4833852117664276	-0.5462191692844918	-0.6715492804410601	-0.6703662699439361	-0.5787056170221843	-0.27670614744930744	-0.5261089719616432
dumpman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24138698360511113	-0.26855802529825573	-0.3109975693760594	-0.3825708565662278	-0.44312760059762685	-0.5225158581904676	-0.6517759058159541	-0.6512015649218059	-0.6912010448467114	-0.701091302474496	-0.5263022633254197	-0.2307713672815603	-0.19949576791260148
dynamicist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.46082380536840994	-0.5419226289503931	-0.6070131766473152	-0.6510941149276657	-0.6250077182945709	-0.6380160366738998	-0.7183247474432211	-0.6711076673006604	-0.7475480678378422	-0.9484796079574347	-1.1203562352076122	-0.904136259673068	-1.1612022556228916
dynamiter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3019559400601154	-0.21633855567864513	-0.3035115203351185	-0.28544169748932785	-0.5214500440632871	-0.6277699120699194	-0.6709213107959717	-0.7005456311715065	-0.8953771258636396	-1.0089523662318434	-0.756220818487704	-0.47143838027778223	-0.7664711767228226
ecd	1	1	1	1	1	1	2	1	1	1	1	1	1	-0.11779204502315463	-0.20872292248632165	-0.17230122317157345	-0.0467488703553578	-0.1635911614180847	-0.07136254909392906	0.030857016913820756	-0.21469629593332865	-0.2555925558258516	-0.5118404236527391	-0.7654086507310882	-0.9871785425877762	-0.7256984000009792
echocardiographer	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.006828694906740471	-0.09462209855971805	-0.06656945077604898	-0.08526653649594271	-0.049722877138636656	-0.09751131194055243	-0.08012270637155297	-0.11784362222127384	-0.15129723137617923	-0.17879376727066187	-0.17428540211530674	0.051951434462121956	0.32889736238568185
echocardiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.08063591268316368	-0.12818250206061044	-0.14981535580871838	-0.08481480646279979	-0.10137410401778782	-0.23488350740591885	-0.2345803230341215	-0.2371018413300272	-0.2496828754687013	-0.45828298096221015	-0.4767294327055973	-0.23457293542504654	-0.24047369727573092
ecologist	2	1	1	1	1	1	1	1	1	1	1	1	1	0.07165542289620788	-0.03558053500970132	-0.11502347595961787	-0.14718698407020037	-0.14238908122057264	-0.20351926599736853	-0.24896692207557253	-0.15510172902571456	-0.24253114910331064	-0.19689844269617762	-0.1415302054845358	-0.08030045566147109	-0.25324348789938955
econometrician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.10648108473035785	-0.15916587465035298	-0.11994027646208123	-0.20856370555376427	-0.17151207519020206	-0.19972114475440259	-0.14771568729123585	-0.22908310684400962	-0.32869405716271666	-0.41483364177349236	-0.6485398230178547	-0.41686641743451464	-0.42977925258067906
ecotherapist	1	1	1	1	1	1	1	2	2	2	2	2	2	-0.04601661032696913	-0.1868588260692382	-0.14989557182814922	-0.16920679434950028	-0.19718020764180755	-0.03907793998505357	-0.07180738635793249	0.07701064572303334	0.06233828379290836	0.038586903988359206	0.20295082881549859	0.26871841865707435	0.24201224393987242
edgerman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16617801286126033	-0.18470620889553924	-0.18309233848176304	-0.23640862648044733	-0.3824004525244723	-0.1556660265145598	-0.25151411863741663	-0.22931639412388294	-0.40012886466028974	-0.5281613040228689	-0.6040607291957645	-0.6085066768044347	-0.23242952336145195
editor	1	1	1	1	1	1	1	1	1	1	2	2	1	-0.23947482754364668	-0.14497629589146793	-0.0972503013224015	-0.056634078723974246	-0.18773481839910539	0.0015882843492069643	-0.09826277923930445	-0.005374088285896278	-0.1782389861047991	-0.3013938576125118	0.18685782306508994	0.1464273149684163	-0.1111260903310376
eeler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26244941687445783	-0.2588956815315475	-0.32251250115024865	-0.31713084738743536	-0.38985528989893503	-0.40313029491753205	-0.4393960905661934	-0.5866569114390398	-0.666791925192542	-0.8072261498978339	-0.7193296886433016	-0.5083593764487058	-0.4343523602857611
egyptologist	1	2	1	2	1	1	1	1	1	1	1	1	1	-0.035651874878754666	0.04451225255098028	-0.03910220693724534	0.04113577637658486	-0.0856770315372595	-0.34088220517852447	-0.4862794634849904	-0.51223993356936	-0.7132113984489336	-0.5633761807429882	-0.5609782005406317	-0.49555750540321586	-0.507951864329184
electrician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3107732031156858	-0.22639704135076288	-0.12119060549602811	-0.13663685778871426	-0.07791126764088607	-0.031293167784808285	-0.11443275705000543	-0.31948732853858675	-0.4791230794956215	-0.5277603049576125	-0.6274557098408323	-0.46781818753763826	-0.6209301334548167
electrochemist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2023560046478312	-0.15472468587641283	-0.2220164797963385	-0.1300983443049828	-0.050247379127808245	-0.2587118141624099	-0.34443383875192923	-0.4183999433777046	-0.5086822138421706	-0.6026969531160999	-0.5975837113957152	-0.4963126681295855	-0.2800688863214196
electrodynamicist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.255417691234013	-0.347492586664777	-0.276085773912483	-0.2832244534811442	-0.2669634243324511	-0.4602005884434711	-0.4025177564383866	-0.46235385001049967	-0.580987088549843	-0.5836455599193409	-0.9374479927952567	-0.6456535831053822	-0.6098846915022248
electroformer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0860592238557126	-0.13945184456683674	-0.07189897804514275	-0.13182325236569314	-0.13607365078135558	-0.2579729577777567	-0.3411111888077147	-0.5197210988263783	-0.5844402241900998	-0.563988455497326	-0.8153526338198682	-0.5431117866376833	-0.19907361202885535
electrologist	1	1	1	1	2	1	1	1	1	1	1	1	1	-0.1563438583334607	-0.13247246656724768	-0.05987135619214126	-0.10939309536025545	0.012955611453688815	-0.28548320088566376	-0.32826237439789624	-0.38339487321893667	-0.44281854144993094	-0.4854863597823149	-0.5468364565834177	-0.33905048320370346	-0.4838679928837579
electrolysist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09095502330079691	-0.07377867404171574	-0.031657628159058315	-0.06482216154609846	-0.0790283103076735	-0.16788666437039237	-0.08692561874625619	-0.2354808475138972	-0.26471519987191233	-0.26890981220457755	-0.45952306106061913	-0.38065918101302293	-0.4261086075884639
electromechanic	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.19898146097615388	-0.20950042759938	-0.22367977957058288	-0.20023241987922769	-0.20556618321194314	-0.5483562273599785	-0.46611669868534733	-0.41808120201658333	-0.5606161095789426	-0.7114096559074997	-0.8164221737853241	-0.729505451998631	-0.3094981272757753
electrophysiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21366016045939218	-0.2354000126400349	-0.2573961703193492	-0.27362486285356	-0.1583787717200854	-0.26632678435862045	-0.23829240706392396	-0.28528276371047767	-0.38677618669528674	-0.3816298475192319	-0.299508885769772	-0.03015692690771757	-0.02594603682147717
electroplater	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1783409921306336	-0.1719233736847852	-0.19971078875562187	-0.22193123345703797	-0.13715337210196119	-0.35082132319972803	-0.3867688098660358	-0.6292715416134811	-0.7199131239867336	-0.7489819762127841	-0.8143742041947115	-0.5162973121022267	-0.45586276145999627
electrotherapist	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.16001625556492954	-0.24717349752486584	-0.22798159168122253	-0.20250716133430513	-0.17074349206647021	-0.07644505138970956	-0.10554704213245925	-0.058576895143459304	-0.0959118819165149	-0.06706282588356785	0.09755646669805085	0.19467173832524148	0.30231845267610574
electrotyper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17587375092422197	-0.2103168142559405	-0.18709416574713067	-0.24221888126964844	-0.302153939797897	-0.5081114391449408	-0.4951570673203166	-0.5149153994436972	-0.641918880575145	-0.6113287540354923	-0.7510636311714116	-0.5060206589257704	-0.41987412614565955
embedder	2	2	2	2	2	1	1	1	1	1	1	1	1	0.16180486665895327	0.14354838512133244	0.24667838899193614	0.2623046028445245	0.03167916823750744	-0.3395138891591812	-0.3803981158458652	-0.3530767858706647	-0.4847693107362653	-0.6678874545619604	-0.8326388058047662	-0.5190481705596551	-0.5343068703136613
embroiderer	2	2	2	2	2	2	2	2	2	2	2	2	2	0.13414986862908565	0.13851593585147448	0.15236101099332666	0.08557237249134296	0.1131106283497997	0.14008258384603592	0.17824587728783958	0.13410263829043706	0.3087998465177515	0.14913969524009538	0.401917415462298	0.7568508872464895	0.8369479550564847
emt	1	1	1	2	1	2	2	1	1	1	1	1	1	-0.013930883976466097	-0.057853890792657174	-0.04782776189001463	0.06258299865813327	-0.04344195892093071	0.03791749078368774	0.06754606915531099	-0.10427088209884802	-0.10056725063752062	-0.29667367210801343	-0.26699079111389235	-0.39546092973351227	-0.36093038435200775
emts	2	2	2	2	2	2	2	1	2	1	1	1	1	0.1952648089747615	0.059996742591857305	0.017251668475487633	0.14528927663091412	0.007048747472941125	0.06693045557611838	0.07894970757413591	-0.00303961840893624	0.0873861485527587	-0.06045425947141428	-0.11164735946241525	-0.29641747971924315	-0.3497203305600983
enameler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1121379484729011	-0.15862039810113204	-0.16382844717492034	-0.15514692474447506	-0.20925417835170265	-0.16487242727326842	-0.37322938053937915	-0.4772483047909677	-0.5689992092103968	-0.6045498341137278	-0.7590388288618903	-0.5663645133923565	-0.7241343116691089
encapsulator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3904523657223544	-0.4387323046894228	-0.4132469569386326	-0.3597710503289008	-0.3248036699058458	-0.4688440368274232	-0.5041104501171951	-0.46052740229866024	-0.4792115589033444	-0.6014136530705237	-0.5507609361171778	-0.42261264753462	-0.34171350763974484
encephalographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0011940263381046909	-0.061099129930168763	-0.048906729306949295	-0.08739795306122895	-0.08057470373551719	-0.20755973761053012	-0.2826657243453566	-0.3840599483806598	-0.41439128319429847	-0.4755272939265454	-0.5884997928034724	-0.24080685431100246	-0.2668579084865966
endbander	1	1	2	2	1	1	1	1	1	1	1	2	1	-0.04742680528141097	0.0034374705952924384	0.08591997129315514	0.008489947517892893	-0.12047117902435156	-0.04156596675725452	-0.07796767864017157	-0.24020157790141794	-0.3667850912274712	-0.38111839416696114	-0.2861361260216696	0.08663584825820679	-0.026326824817083344
endocrinologist	1	1	2	1	1	1	1	1	1	1	1	2	2	-0.06636704160143903	-0.02713688741927508	0.042557232796230735	-0.041476746287575784	-0.04400827233175755	-0.21300347376424444	-0.17889522008709352	-0.13472470069930093	-0.058475755066425675	-0.07720522143875455	-0.0850325432172619	0.10889117975978133	0.060814792723305366
endodontist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2421194979058811	-0.32727773539196336	-0.2648955459068173	-0.22156641375264058	-0.1709513852134986	-0.3886929460536134	-0.41527123971425717	-0.47739487805790765	-0.4724749750347762	-0.407962256666635	-0.4213716107455428	-0.3415141067765734	-0.5806066465747751
engineer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.481972257006487	-0.4762272910591402	-0.7768310721554007	-0.6838211522697206	-0.7309502445144753	-0.579317200103477	-0.6004185278076126	-0.6848830732348781	-0.9591354514178989	-0.8087075656964948	-0.7750270075437521	-0.6345085999211242	-0.6092888643898136
engraver	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22091684298186115	-0.2202931705102651	-0.25598328430769074	-0.4054093105785632	-0.29831662202138987	-0.10004629848224628	-0.1845978832169415	-0.1112606839673968	-0.48728268072948167	-0.27905272566659245	-0.306620917218333	-0.36140237755690696	-0.3081313486250313
engrosser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13992213639275966	-0.2280846964936237	-0.2727413442508938	-0.3396298583017468	-0.4215336972907845	-0.5001073078237879	-0.6683624296304167	-0.7082866736569182	-0.5343762387074139	-0.7192701571251756	-0.7339822256607141	-0.7401776711451464	-0.5186255856737229
enologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18815897192210362	-0.21641152381673937	-0.22238804969329432	-0.22130842606952855	-0.10582292138026322	-0.06989433366581858	-0.1762514462466972	-0.07818200101879362	-0.15553377286985587	-0.25806359503579	-0.38828126061964163	-0.2977198981934548	-0.2955792458604686
enrober	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.31564246794207046	-0.22786879701785956	-0.2232926876236126	-0.16907953651797794	-0.37400384957870647	-0.2838798426292722	-0.44901258091322366	-0.5756698270845839	-0.4569083991903705	-0.555051717897991	-0.28100465108395933	-0.3285790857528885	-0.35404648389335436
enroller	1	1	1	1	1	1	2	1	1	1	1	2	1	-0.13033908354972396	-0.10378763888062703	-0.13002332374933406	-0.15906164126203104	-0.24409315926609967	-0.10207447424244238	0.01713115493673545	-0.07889067345632225	-0.1427541578370726	-0.26534908312108507	-0.1358314152531437	0.03590534124092348	-0.0821165954546065
enterer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23604630449823868	-0.3236556301893655	-0.37048487704900507	-0.5184883650241183	-0.640616606200292	-0.5139946221943129	-0.4997156430274651	-0.5866042776986751	-0.5255914481606203	-0.646263108367259	-0.39662142540073897	-0.35734578372897996	-0.3838755291391056
entrepreneur	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.44080841391015424	-0.34533623952267667	-0.6021983041097269	-0.5523802302892556	-0.565244318528574	-0.5812980080138079	-0.8101916617758865	-0.778775162650484	-0.733419146766035	-0.7838133325292234	-0.783907491504771	-0.8311922942121132	-1.1669635037679629
epidemiologist	1	1	1	2	2	1	1	1	1	1	1	2	2	-0.051953024020902294	-0.1591531376033312	-0.06772795095081836	0.04849348764931302	0.011758946338358806	-0.18563480738843757	-0.13501576954896133	-0.1250746217056221	-0.1251273146545404	-0.23762265981445763	-0.14798167937521814	0.1282881120007079	0.5473526231484891
eradicator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11171906714056415	-0.1605214710277117	-0.1325199187175225	-0.1664192266860288	-0.22032158728775988	-0.36213016970564516	-0.47265224027342245	-0.27037520080284727	-0.3585147358156731	-0.48271040397501697	-0.33891367476430545	-0.1931264166002749	-0.15658136995566313
ergonomist	1	1	1	1	1	1	1	1	1	1	1	2	1	-0.0038011861077639694	-0.027123790525858837	-0.06319831062136269	-0.09200969789857753	-0.1574929760465345	-0.1699147138147175	-0.1864178914800409	-0.13904108555133898	-0.30950559648574943	-0.32786584419880693	-0.3462904520717769	0.05718250010181092	-0.21527195006867836
esthetician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2891584276676564	-0.34373458371519927	-0.320099406531706	-0.16715690270352696	-0.31084528570409564	-0.26033456089046886	-0.3743683944725857	-0.37935637179181836	-0.38248656920024243	-0.49559442632393813	-0.39905035786152865	-0.2876670649308301	-0.38762630218941113
estimator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22882383125216166	-0.4256613071053778	-0.32872439602669806	-0.34245254675373427	-0.447523854097228	-0.5696856302641046	-0.4321285273651257	-0.34741279376264467	-0.40853624657903387	-0.6230119493867197	-0.5863344732942211	-0.3541371194065592	-0.43772231476358625
ethnoarchaeologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0453326331183512	-0.15329979386019738	-0.11755786955036848	-0.15112124043136854	-0.1978080817592277	-0.27066888904615904	-0.2570239088191079	-0.3251104108737938	-0.4966251054547238	-0.5224703995934743	-0.6409235925170498	-0.5336225930030645	-0.1337239527664368
ethnographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.08407411027486264	-0.12366141030934147	-0.1959560897424745	-0.2619448294111679	-0.26262053009320596	-0.25954704395880895	-0.21926837299752183	-0.17671777825387852	-0.3427815328840522	-0.4161767779021428	-0.4555487948781377	-0.45202025966576154	-0.3889853374384957
ethologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17805939726254466	-0.33557959548146904	-0.33356826023362135	-0.2909979524432588	-0.29198650310943347	-0.35601940408305854	-0.3137361734618872	-0.34819779497352144	-0.45809200982084103	-0.5328178613690231	-0.6086646277234462	-0.5036463568565014	-0.2521668697582482
etiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23811385756163506	-0.3340185886286614	-0.34521076393937683	-0.25675202054601287	-0.367412661930117	-0.4442902435514345	-0.4587172030779141	-0.5094716964330097	-0.4866204405683422	-0.6870541359025958	-0.6423027756011259	-0.4495867635934195	-0.40306100198614025
evaluator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22760354360226487	-0.16452491660717294	-0.0708065343840663	-0.08579367768057505	-0.1087746153584457	-0.2641867205366034	-0.25492923026423603	-0.20460825034605784	-0.17764787490396314	-0.3556853288004453	-0.3134512647519504	-0.253706420641585	-0.35352046831538164
evaporator	1	1	2	1	1	2	2	1	1	1	1	2	2	-0.16049248009502065	-0.1618746116780898	0.009468867179960025	-0.0022368061582866486	-0.0309621583743663	0.017405017061893006	0.018284528668625677	-0.11733201848380018	-0.18735785861853294	-0.2841274349692727	-0.20677396058185718	0.020620888627856326	0.07549146676052088
eviscerator	1	1	1	1	1	1	2	1	1	1	1	2	2	-0.02820874527816798	-0.10264083103688071	-0.12384489968836539	-0.1075947303578354	-0.03139685251244159	-0.07667060342490019	0.030338194939205643	-0.07410450774329234	-0.16004612240239924	-0.19649911911731055	-0.03820550444429621	0.34063674037886027	0.09796324833005687
evp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09654076084181568	-0.13960854742926182	-0.18746490806004043	-0.1969714879545251	-0.18569937417587642	-0.19449611504137262	-0.03411019029060696	-0.20763854642944646	-0.23260277690677383	-0.41638656300821997	-0.38058247864889266	-0.3675649293472497	-0.2518701828511842
exerciser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26331337697685275	-0.2864177199861074	-0.26946769691529915	-0.2534740944767515	-0.1990224970237931	-0.1411243965066366	-0.12770234711288794	-0.26351421058950475	-0.41315853103539796	-0.34511800819700733	-0.3532564164493117	-0.16909659496854695	-0.5405892890725951
exhauster	1	2	2	1	1	1	1	1	1	1	1	1	1	-0.017239780254409212	0.006354034065583561	0.008433100242552422	-0.10234066856974385	-0.062325737196477625	-0.26157707951938486	-0.285322894890887	-0.35306982052194524	-0.5008236883698878	-0.513690566744367	-0.5839464284244424	-0.40219574324618973	-0.6099884388670579
expander	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16924008318327935	-0.12843528786420685	-0.1547770640210253	-0.27854283836376387	-0.4059061939306098	-0.2708713028380343	-0.3885740643650982	-0.4982821900911877	-0.4677710368112216	-0.5436364996066814	-0.7020460995732447	-0.5707999457546604	-0.6709850876565734
expediter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13876007001858615	-0.192768017991381	-0.07545122280018826	-0.12718362258283838	-0.07026385705605538	-0.24244419942452955	-0.22223704657800547	-0.4373117854900266	-0.3738934066840445	-0.3660634828162941	-0.14392042234517005	-0.10238850591099727	-0.07600436949067263
extender	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14743008158027368	-0.10384770093939297	-0.1455137330279355	-0.1497492469713504	-0.23332643068097353	-0.35455749401338654	-0.4114593125478227	-0.37174010070472674	-0.4165328492493723	-0.36840135726825496	-0.43025943498668107	-0.17075394184829823	-0.16573233166199391
exterminator	1	1	1	1	1	1	1	1	1	1	2	2	1	-0.17234802341482738	-0.26005029269395086	-0.20840829823953913	-0.223173383421145	-0.18147603340696486	-0.12718326352559936	-0.08038259001303055	-0.0072082249704703005	-0.16066715420418584	-0.15586542502983225	0.024515332767021697	0.14507934127267536	-0.0023222319384406526
extern	2	1	2	2	2	2	2	1	1	1	1	1	2	0.08031650254860469	-0.0734519731745568	0.08942943008921372	0.19307982833221463	0.30150018271751716	0.24829851371623396	0.10251310486923128	-0.03558337714575171	-0.10843338990297084	-0.19829149584158998	-0.11432369944436813	-0.1269692511590303	0.06893912420671139
extruder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14085846756889736	-0.17454328304777905	-0.1877105046731527	-0.20065101728689683	-0.34651060172622317	-0.38214647065527063	-0.30619749921814843	-0.407346036521173	-0.5339714883961583	-0.7485849943523148	-0.7238424197276223	-0.5634959684248418	-0.5597473438769283
eyedotter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17467767730874664	-0.20452393889003023	-0.2065647099486386	-0.1961059772547869	-0.3265408272458946	-0.14992205622920002	-0.2246560408160435	-0.3445931205421421	-0.3763365929622666	-0.39716604823410856	-0.3036745065811889	-0.21847518376900324	-0.05773069149918822
eyeletter	1	2	2	2	1	2	2	2	1	1	2	2	2	-0.013933419807749842	0.13455464338407774	0.16448261798419445	0.12642140804148244	-0.06505829914617714	0.07879700680602532	0.046447877709719684	0.11404587100766701	-0.008647325711520396	-0.03711432493121855	0.05569899359806493	0.12925330729928458	0.4292381080051763
faceter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2617122043746204	-0.26189375788675306	-0.17356882826460932	-0.3087115923659496	-0.30630529372382354	-0.2209716894909718	-0.34630787058557727	-0.5303736840344477	-0.5889809531352941	-0.5621752991267557	-0.5151161540950121	-0.4030161453902048	-0.45274900566382453
facetor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.455630870200776	-0.5615092454383732	-0.5145095698951081	-0.5595752329203725	-0.39492932402291303	-0.4777485156143582	-0.6248219943732866	-0.7307735669429105	-0.5441134480502448	-0.654563191569975	-0.5854902513424969	-0.38339287842480774	-0.3788440838822825
facialist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.20387480232222208	-0.3135819070331507	-0.3944928888061813	-0.3719378097043482	-0.29043616097154873	-0.38191844536422986	-0.6397006160160574	-0.6124528261933988	-0.614242862175856	-0.5702131636797375	-0.5914567528880558	-0.4395041897848062	-0.6209423275631867
facilitator	1	1	1	1	1	1	1	1	1	1	2	2	2	-0.16591647964013517	-0.22528998470274106	-0.22285512707590402	-0.18543863105777592	-0.3078408233887192	-0.3457112449998171	-0.21505917070779904	-0.13959316971439598	-0.02052136702035351	-0.07230022671522984	0.28360377228692524	0.36107098460068265	0.14244946507572348
factorer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2677624342214945	-0.309725720303436	-0.3714672963852726	-0.3609299896083388	-0.4430854204688816	-0.5266326480915622	-0.6384487836718997	-0.7790111779287003	-0.7503852670360026	-0.919464058489982	-1.0038420192057864	-1.0259743436664113	-0.8362896922684483
fagoter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14033614190013433	-0.13493714620004355	-0.05708699893938972	-0.12464109770581101	-0.23811033913262517	-0.24185763726900333	-0.3389908004032756	-0.5915490814674358	-0.5189309315623791	-0.5843454205454065	-0.40641912527813684	-0.23384468329074687	-0.4626995881504382
farmhand	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18895044326655533	-0.2872368443415375	-0.2557459408265939	-0.27191099054920154	-0.27491306784085945	-0.0179940719670989	-0.3264509416128674	-0.47022979725665537	-0.556745474524142	-0.5589720941985423	-0.547712913217429	-0.3457236156881871	-0.09671225336500795
farmworker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09875688135742319	-0.10717714075751351	-0.07734081436074541	-0.17826227618844342	-0.23364834296617318	-0.03262627004084004	-0.23512878677614968	-0.48464980490743537	-0.472035093392122	-0.5390375522732378	-0.6303436752366774	-0.37415274792550135	-0.2895948600143655
